locus_tag	ftype	length_bp	gene	EC_number	COG	product
CIHDEAIJ_00082	CDS	711	btsR		COG3279	Transcriptional regulatory protein BtsR
CIHDEAIJ_00083	gene	555	agrB_1			
CIHDEAIJ_00083	mRNA	555	agrB_1			
CIHDEAIJ_00083	CDS	555	agrB_1	3.4.-.-		Accessory gene regulator protein B
CIHDEAIJ_00084	gene	303				
CIHDEAIJ_00084	mRNA	303				
CIHDEAIJ_00084	CDS	303				hypothetical protein
CIHDEAIJ_00085	gene	291				
CIHDEAIJ_00085	mRNA	291				
CIHDEAIJ_00085	CDS	291				hypothetical protein
CIHDEAIJ_00086	gene	144				
CIHDEAIJ_00086	mRNA	144				
CIHDEAIJ_00086	CDS	144				hypothetical protein
CIHDEAIJ_00087	gene	102				
CIHDEAIJ_00087	mRNA	102				
CIHDEAIJ_00087	CDS	102				hypothetical protein
CIHDEAIJ_00088	gene	318				
CIHDEAIJ_00088	mRNA	318				
CIHDEAIJ_00088	CDS	318				hypothetical protein
CIHDEAIJ_00089	gene	813	spo0A_1			
CIHDEAIJ_00089	mRNA	813	spo0A_1			
CIHDEAIJ_00089	CDS	813	spo0A_1			Stage 0 sporulation protein A
CIHDEAIJ_00090	gene	1980	ppaC_1			
CIHDEAIJ_00090	mRNA	1980	ppaC_1			
CIHDEAIJ_00090	CDS	1980	ppaC_1	3.6.1.1		manganese-dependent inorganic pyrophosphatase
CIHDEAIJ_00091	gene	447	rplI			
CIHDEAIJ_00091	mRNA	447	rplI			
CIHDEAIJ_00091	CDS	447	rplI		COG0359	50S ribosomal protein L9
CIHDEAIJ_00092	gene	1344	dnaC			
CIHDEAIJ_00092	mRNA	1344	dnaC			
CIHDEAIJ_00092	CDS	1344	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
CIHDEAIJ_00093	gene	1029	tilS_1			
CIHDEAIJ_00093	mRNA	1029	tilS_1			
CIHDEAIJ_00093	CDS	1029	tilS_1	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
CIHDEAIJ_00094	gene	1821	ftsH			
CIHDEAIJ_00094	mRNA	1821	ftsH			
CIHDEAIJ_00094	CDS	1821	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
CIHDEAIJ_00095	gene	282				
CIHDEAIJ_00095	mRNA	282				
CIHDEAIJ_00095	CDS	282				hypothetical protein
CIHDEAIJ_00096	gene	861				
CIHDEAIJ_00096	mRNA	861				
CIHDEAIJ_00096	CDS	861				hypothetical protein
CIHDEAIJ_00097	gene	651	tsf			
CIHDEAIJ_00097	mRNA	651	tsf			
CIHDEAIJ_00097	CDS	651	tsf			Elongation factor Ts
CIHDEAIJ_00098	gene	678				
CIHDEAIJ_00098	mRNA	678				
CIHDEAIJ_00098	CDS	678				hypothetical protein
CIHDEAIJ_00099	gene	1248				
CIHDEAIJ_00099	mRNA	1248				
CIHDEAIJ_00099	CDS	1248				hypothetical protein
CIHDEAIJ_00100	gene	840				
CIHDEAIJ_00100	mRNA	840				
CIHDEAIJ_00100	CDS	840				hypothetical protein
CIHDEAIJ_00101	gene	276				
CIHDEAIJ_00101	mRNA	276				
CIHDEAIJ_00101	CDS	276				hypothetical protein
CIHDEAIJ_00102	gene	570	tdk			
CIHDEAIJ_00102	mRNA	570	tdk			
CIHDEAIJ_00102	CDS	570	tdk	2.7.1.21	COG1435	Thymidine kinase
CIHDEAIJ_00103	gene	1866	rnj1			
CIHDEAIJ_00103	mRNA	1866	rnj1			
CIHDEAIJ_00103	CDS	1866	rnj1	3.1.-.-		Ribonuclease J 1
CIHDEAIJ_00104	gene	1689	gltX			
CIHDEAIJ_00104	mRNA	1689	gltX			
CIHDEAIJ_00104	CDS	1689	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
CIHDEAIJ_00105	gene	1440				
CIHDEAIJ_00105	mRNA	1440				
CIHDEAIJ_00105	CDS	1440				hypothetical protein
CIHDEAIJ_00106	gene	585				
CIHDEAIJ_00106	mRNA	585				
CIHDEAIJ_00106	CDS	585				hypothetical protein
CIHDEAIJ_00107	gene	243				
CIHDEAIJ_00107	mRNA	243				
CIHDEAIJ_00107	CDS	243				hypothetical protein
CIHDEAIJ_00108	gene	1323	der			
CIHDEAIJ_00108	mRNA	1323	der			
CIHDEAIJ_00108	CDS	1323	der		COG1160	GTPase Der
CIHDEAIJ_00109	gene	600	plsY			
CIHDEAIJ_00109	mRNA	600	plsY			
CIHDEAIJ_00109	CDS	600	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
CIHDEAIJ_00110	gene	279				
CIHDEAIJ_00110	mRNA	279				
CIHDEAIJ_00110	CDS	279				hypothetical protein
CIHDEAIJ_00111	gene	921	ppaC_2			
CIHDEAIJ_00111	mRNA	921	ppaC_2			
CIHDEAIJ_00111	CDS	921	ppaC_2	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
CIHDEAIJ_00112	gene	336				
CIHDEAIJ_00112	mRNA	336				
CIHDEAIJ_00112	CDS	336				hypothetical protein
CIHDEAIJ_00113	gene	363				
CIHDEAIJ_00113	mRNA	363				
CIHDEAIJ_00113	CDS	363				hypothetical protein
CIHDEAIJ_00114	gene	2508				
CIHDEAIJ_00114	mRNA	2508				
CIHDEAIJ_00114	CDS	2508				hypothetical protein
CIHDEAIJ_00115	gene	270				
CIHDEAIJ_00115	mRNA	270				
CIHDEAIJ_00115	CDS	270				hypothetical protein
CIHDEAIJ_00116	gene	333	cutD			
CIHDEAIJ_00116	mRNA	333	cutD			
CIHDEAIJ_00116	CDS	333	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
CIHDEAIJ_00117	gene	450	nrdR			
CIHDEAIJ_00117	mRNA	450	nrdR			
CIHDEAIJ_00117	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
CIHDEAIJ_00118	gene	525				
CIHDEAIJ_00118	mRNA	525				
CIHDEAIJ_00118	CDS	525				hypothetical protein
CIHDEAIJ_00119	gene	1026				
CIHDEAIJ_00119	mRNA	1026				
CIHDEAIJ_00119	CDS	1026				hypothetical protein
CIHDEAIJ_00120	gene	1008	gapA			
CIHDEAIJ_00120	mRNA	1008	gapA			
CIHDEAIJ_00120	CDS	1008	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
CIHDEAIJ_00121	gene	1182	pgk			
CIHDEAIJ_00121	mRNA	1182	pgk			
CIHDEAIJ_00121	CDS	1182	pgk	2.7.2.3		Phosphoglycerate kinase
CIHDEAIJ_00122	gene	495				
CIHDEAIJ_00122	mRNA	495				
CIHDEAIJ_00122	CDS	495				hypothetical protein
CIHDEAIJ_00123	gene	750	tpiA			
CIHDEAIJ_00123	mRNA	750	tpiA			
CIHDEAIJ_00123	CDS	750	tpiA	5.3.1.1		Triosephosphate isomerase
CIHDEAIJ_00124	gene	1539	gpmI			
CIHDEAIJ_00124	mRNA	1539	gpmI			
CIHDEAIJ_00124	CDS	1539	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
CIHDEAIJ_00125	gene	885				
CIHDEAIJ_00125	mRNA	885				
CIHDEAIJ_00125	CDS	885				hypothetical protein
CIHDEAIJ_00126	gene	501	rimP			
CIHDEAIJ_00126	mRNA	501	rimP			
CIHDEAIJ_00126	CDS	501	rimP		COG0779	Ribosome maturation factor RimP
CIHDEAIJ_00127	gene	903	nusA			
CIHDEAIJ_00127	mRNA	903	nusA			
CIHDEAIJ_00127	CDS	903	nusA		COG0195	Transcription termination/antitermination protein NusA
CIHDEAIJ_00128	gene	264				
CIHDEAIJ_00128	mRNA	264				
CIHDEAIJ_00128	CDS	264				hypothetical protein
CIHDEAIJ_00129	gene	2844	infB			
CIHDEAIJ_00129	mRNA	2844	infB			
CIHDEAIJ_00129	CDS	2844	infB			Translation initiation factor IF-2
CIHDEAIJ_00130	gene	357	rbfA			
CIHDEAIJ_00130	mRNA	357	rbfA			
CIHDEAIJ_00130	CDS	357	rbfA			Ribosome-binding factor A
CIHDEAIJ_00131	gene	972	nrnA			
CIHDEAIJ_00131	mRNA	972	nrnA			
CIHDEAIJ_00131	CDS	972	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
CIHDEAIJ_00132	gene	876	truB_1			
CIHDEAIJ_00132	mRNA	876	truB_1			
CIHDEAIJ_00132	CDS	876	truB_1	5.4.99.25	COG0130	tRNA pseudouridine synthase B
CIHDEAIJ_00133	gene	1131				
CIHDEAIJ_00133	mRNA	1131				
CIHDEAIJ_00133	CDS	1131				hypothetical protein
CIHDEAIJ_00134	gene	444				
CIHDEAIJ_00134	mRNA	444				
CIHDEAIJ_00134	CDS	444				hypothetical protein
CIHDEAIJ_00135	gene	1236				
CIHDEAIJ_00135	mRNA	1236				
CIHDEAIJ_00135	CDS	1236				hypothetical protein
CIHDEAIJ_00136	gene	948	miaA			
CIHDEAIJ_00136	mRNA	948	miaA			
CIHDEAIJ_00136	CDS	948	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
CIHDEAIJ_00137	gene	1956	mutL			
CIHDEAIJ_00137	mRNA	1956	mutL			
CIHDEAIJ_00137	CDS	1956	mutL			DNA mismatch repair protein MutL
CIHDEAIJ_00138	gene	633				
CIHDEAIJ_00138	mRNA	633				
CIHDEAIJ_00138	CDS	633				hypothetical protein
CIHDEAIJ_00139	gene	2613	mutS			
CIHDEAIJ_00139	mRNA	2613	mutS			
CIHDEAIJ_00139	CDS	2613	mutS		COG0249	DNA mismatch repair protein MutS
CIHDEAIJ_00140	gene	567				
CIHDEAIJ_00140	mRNA	567				
CIHDEAIJ_00140	CDS	567				hypothetical protein
CIHDEAIJ_00141	gene	1647	udk_1			
CIHDEAIJ_00141	mRNA	1647	udk_1			
CIHDEAIJ_00141	CDS	1647	udk_1	2.7.1.48		Uridine kinase
CIHDEAIJ_00142	gene	1317	rho			
CIHDEAIJ_00142	mRNA	1317	rho			
CIHDEAIJ_00142	CDS	1317	rho	3.6.4.-	COG1158	Transcription termination factor Rho
CIHDEAIJ_00143	gene	1311	rimO			
CIHDEAIJ_00143	mRNA	1311	rimO			
CIHDEAIJ_00143	CDS	1311	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
CIHDEAIJ_00144	gene	339				
CIHDEAIJ_00144	mRNA	339				
CIHDEAIJ_00144	CDS	339				hypothetical protein
CIHDEAIJ_00145	gene	303				
CIHDEAIJ_00145	mRNA	303				
CIHDEAIJ_00145	CDS	303				hypothetical protein
CIHDEAIJ_00146	gene	585	dpaB			
CIHDEAIJ_00146	mRNA	585	dpaB			
CIHDEAIJ_00146	CDS	585	dpaB	1.3.1.-	COG0452	Dipicolinate synthase subunit B
CIHDEAIJ_00147	gene	606	lexA			
CIHDEAIJ_00147	mRNA	606	lexA			
CIHDEAIJ_00147	CDS	606	lexA	3.4.21.88	COG1974	LexA repressor
CIHDEAIJ_00148	gene	1077	pfkA2			
CIHDEAIJ_00148	mRNA	1077	pfkA2			
CIHDEAIJ_00148	CDS	1077	pfkA2	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 2
CIHDEAIJ_00149	gene	684	mtnN			
CIHDEAIJ_00149	mRNA	684	mtnN			
CIHDEAIJ_00149	CDS	684	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
CIHDEAIJ_00150	gene	1437				
CIHDEAIJ_00150	mRNA	1437				
CIHDEAIJ_00150	CDS	1437				hypothetical protein
CIHDEAIJ_00151	gene	2775				
CIHDEAIJ_00151	mRNA	2775				
CIHDEAIJ_00151	CDS	2775				hypothetical protein
CIHDEAIJ_00152	gene	1782				
CIHDEAIJ_00152	mRNA	1782				
CIHDEAIJ_00152	CDS	1782				hypothetical protein
CIHDEAIJ_00153	gene	249				
CIHDEAIJ_00153	mRNA	249				
CIHDEAIJ_00153	CDS	249				hypothetical protein
CIHDEAIJ_00154	gene	339				
CIHDEAIJ_00154	mRNA	339				
CIHDEAIJ_00154	CDS	339				hypothetical protein
CIHDEAIJ_00155	gene	897				
CIHDEAIJ_00155	mRNA	897				
CIHDEAIJ_00155	CDS	897				hypothetical protein
CIHDEAIJ_00156	gene	291				
CIHDEAIJ_00156	mRNA	291				
CIHDEAIJ_00156	CDS	291				hypothetical protein
CIHDEAIJ_00157	gene	429	sleB			
CIHDEAIJ_00157	mRNA	429	sleB			
CIHDEAIJ_00157	CDS	429	sleB		COG3409	Spore cortex-lytic enzyme
CIHDEAIJ_00158	gene	1380	ypeB			
CIHDEAIJ_00158	mRNA	1380	ypeB			
CIHDEAIJ_00158	CDS	1380	ypeB			Sporulation protein YpeB
CIHDEAIJ_00159	gene	942				
CIHDEAIJ_00159	mRNA	942				
CIHDEAIJ_00159	CDS	942				hypothetical protein
CIHDEAIJ_00160	gene	411				
CIHDEAIJ_00160	mRNA	411				
CIHDEAIJ_00160	CDS	411				hypothetical protein
CIHDEAIJ_00161	gene	138				
CIHDEAIJ_00161	mRNA	138				
CIHDEAIJ_00161	CDS	138				hypothetical protein
CIHDEAIJ_00162	gene	702				
CIHDEAIJ_00162	mRNA	702				
CIHDEAIJ_00162	CDS	702				hypothetical protein
CIHDEAIJ_00163	gene	2301	pcrA			
CIHDEAIJ_00163	mRNA	2301	pcrA			
CIHDEAIJ_00163	CDS	2301	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
CIHDEAIJ_00164	gene	705				
CIHDEAIJ_00164	mRNA	705				
CIHDEAIJ_00164	CDS	705				hypothetical protein
CIHDEAIJ_00165	gene	468				
CIHDEAIJ_00165	mRNA	468				
CIHDEAIJ_00165	CDS	468				hypothetical protein
CIHDEAIJ_00166	gene	561	flr			
CIHDEAIJ_00166	mRNA	561	flr			
CIHDEAIJ_00166	CDS	561	flr			Flavoredoxin
CIHDEAIJ_00167	gene	606				
CIHDEAIJ_00167	mRNA	606				
CIHDEAIJ_00167	CDS	606				hypothetical protein
CIHDEAIJ_00168	gene	1062	femX			
CIHDEAIJ_00168	mRNA	1062	femX			
CIHDEAIJ_00168	CDS	1062	femX	2.3.2.10		UDP-N-acetylmuramoylpentapeptide-lysine N(6)-alanyltransferase
CIHDEAIJ_00169	gene	1386	cysS			
CIHDEAIJ_00169	mRNA	1386	cysS			
CIHDEAIJ_00169	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
CIHDEAIJ_00170	gene	525	resA			
CIHDEAIJ_00170	mRNA	525	resA			
CIHDEAIJ_00170	CDS	525	resA		COG0526	Thiol-disulfide oxidoreductase ResA
CIHDEAIJ_00171	gene	1062				
CIHDEAIJ_00171	mRNA	1062				
CIHDEAIJ_00171	CDS	1062				hypothetical protein
CIHDEAIJ_00172	gene	76				
CIHDEAIJ_00172	mRNA	76				
CIHDEAIJ_00172	tRNA	76				tRNA-Asn(gtt)
CIHDEAIJ_00173	gene	96				
CIHDEAIJ_00173	mRNA	96				
CIHDEAIJ_00173	rRNA	96				5S ribosomal RNA
CIHDEAIJ_00174	gene	1080	toxA			
CIHDEAIJ_00174	mRNA	1080	toxA			
CIHDEAIJ_00174	CDS	1080	toxA	3.4.22.-		Toxin A
